ref_x,ref_y,ref_steering,lookahead,velocity
12.131066153241,100.721554995421,-0.0655443299527794,9.08237938066109,9.34455670047221
12.2345873619108,100.72805620233,-0.0679537351775978,9.04864770751363,9.32046264822402
12.4200020801018,100.739342414268,-0.0660225690064886,9.07568403390916,9.33977430993511
12.6566022633143,100.753119584157,-0.0612132639139733,9.14301430520437,9.38786736086027
12.8906674700069,100.766096529478,-0.0572802791221647,9.19807609228969,9.42719720877835
13.1564787936138,100.780098228224,-0.0575601112219726,9.19415844289238,9.42439888778027
13.552643593908,100.79964531524,-0.0542664449169632,9.24026977116251,9.45733555083037
13.6431940769421,100.803906085286,-0.0498738353024664,9.30176630576547,9.50126164697534
13.7337480109889,100.808089565211,-0.0452472264928209,9.36653882910051,9.54752773507179
13.9336767177942,100.817075521057,-0.0407968539349921,9.42884404491011,9.59203146065008
14.158933603945,100.826832819095,-0.034947411611711,9.51073623743605,9.65052588388289
14.2679894157612,100.831423919491,-0.0274657411336088,9.61547962412948,9.72534258866391
14.3770488702728,100.835924864228,-0.0270310672964492,9.62156505784971,9.72968932703551
14.5789939235797,100.844044435993,-0.0239104844791856,9.6652532172914,9.76089515520814
14.8175596163902,100.853322037395,-0.019729622585286,9.723785283806,9.80270377414714
15.1756472330381,100.866718460186,-0.0153486647267333,9.78511869382573,9.84651335273267
15.29696525904,100.87113311205,-0.0115013190593192,9.83898153316953,9.88498680940681
15.4182853963975,100.875489823431,-0.00705871175120318,9.90117803548316,9.92941288248797
15.7100791623847,100.885756791406,-0.00157277510549823,9.97798114852302,9.98427224894502
16.0845344561505,100.898552281624,-0.00272285665483316,9.96188000683234,9.97277143345167
16.2251129706005,100.903254362084,-0.00138720638543277,9.98057911060394,9.98612793614567
16.365693439407,100.907898301145,-5.62050406216485e-16,9.99999999999999,9.99999999999997
16.6236772149363,100.916278499926,3.50414142147315e-15,9.99999999999995,9.99999999999994
16.8896343476016,100.924652403439,0.00366149091985176,9.94873912712208,9.96338509080148
17.1088911354723,100.931273093389,0.00642254529466877,9.91008436587464,9.93577454705331
17.3938938921997,100.939415368432,0.0089146245386264,9.87519525645923,9.91085375461374
17.780710658113,100.949520888193,0.00313683334195489,9.95608433321263,9.96863166658045
18.215855149814,100.959503182464,0.00427963600743149,9.94008509589596,9.95720363992569
18.2802912546123,100.960853340911,0.00700767301212098,9.90189257783031,9.92992326987879
18.3447281628344,100.96216693868,0.00671610018704022,9.90597459738144,9.9328389981296
18.5308500899969,100.965769841408,-0.00516765183108634,9.92765287436479,9.94832348168914
18.7266739774399,100.969280285961,-0.00482317973025956,9.93247548377637,9.95176820269741
18.9246870148513,100.97255476684,-0.00378189840548066,9.94705342232327,9.96218101594519
19.2325826544391,100.977123210771,-0.00275882099253751,9.96137650610448,9.97241179007462
19.6431910189575,100.982300026106,-0.00149238978193527,9.97910654305291,9.98507610218065
19.7235575951555,100.983198410065,-0.00103918392821347,9.98545142500501,9.98960816071787
19.8039245690026,100.984058551584,-0.00573665357152053,9.91968684999871,9.9426334642848
20.0208180338071,100.986205274277,-0.00515599883883247,9.92781601625635,9.94844001161168
20.2556366390409,100.988274023676,-0.00413487887695111,9.94211169572268,9.95865121123049
20.4900979615281,100.990101879231,-0.00552754392266127,9.92261438508274,9.94472456077339
21.0481845295185,100.99361984626,-0.00942656900620978,9.86802803391306,9.9057343099379
21.2114611587906,100.99445220935,-0.00910726370558541,9.8724983081218,9.90892736294414
21.3747381417249,100.995202025831,-0.00825754390440542,9.88439438533832,9.91742456095595
21.6727960303485,100.9963869871,-0.00943791455091657,9.86786919628717,9.90562085449083
22.0889262135729,100.997711756137,-0.0110631098434328,9.84511646219194,9.88936890156567
22.2237991097136,100.998069872246,-0.0132718272870296,9.81419441798159,9.8672817271297
22.3586720947768,100.998396427761,-0.0152239414165053,9.78686482016893,9.84776058583495
22.8078282289502,100.999286934219,-0.0176077546685225,9.75349143464068,9.82392245331478
23.1138776832685,100.999745059312,-0.0202383670163456,9.71666286177116,9.79761632983654
23.4199273078667,101.000103760972,-0.0237502705458915,9.66749621235752,9.76249729454108
23.7453595355885,101.000393992921,-0.023422205261779,9.67208912633509,9.76577794738221
23.7985154225009,101.000428572223,-0.0225852495604286,9.683806506154,9.77414750439571
23.8516713051511,101.000449163742,-0.0231739558610899,9.67556461794474,9.7682604413891
24.0057611058611,101.000434011127,-0.024073777765459,9.66296711128357,9.75926222234541
24.1656626816946,101.000307499718,-0.0252769581911088,9.64612258532448,9.74723041808891
24.2411146281633,101.000187196711,-0.0265013836950655,9.62898062826908,9.73498616304935
24.316566490601,100.999996964698,-0.0273352712346674,9.61730620271466,9.72664728765332
24.4547912782093,100.999478061619,-0.0290766429167207,9.59292699916591,9.70923357083279
24.6089305301982,100.998657299627,-0.02815523311741,9.60582673635626,9.7184476688259
24.6942034024745,100.998080088311,-0.027654848060459,9.61283212715357,9.72345151939541
24.7794758167912,100.997395305602,-0.027526305117489,9.61463172835515,9.72473694882511
24.9320263899063,100.995918791783,-0.0271931567183601,9.61929580594296,9.7280684328164
25.1162477117508,100.993702125677,-0.0265782073405675,9.62790509723206,9.73421792659433
25.3025245108559,100.990941700481,-0.0266292944460196,9.62718987775573,9.7337070555398
25.5644536131244,100.986122452933,-0.0270671433517525,9.62105999307547,9.72932856648248
25.918007233104,100.977813655437,-0.0272588793006843,9.61837568979042,9.72741120699316
26.3497404503214,100.964849005707,-0.027299501410305,9.61780698025573,9.72700498589695
